Date - Hora;Tensão Painel;Corrente Painel;Tensão CUK;Corrente CUK;Duty Cicle
23/11/2018 19:56:04;11,97;3,24;13,96;1,93; 582
23/11/2018 19:56:04;11,92;3,20;13,95;1,94; 584
23/11/2018 19:56:04;12,02;3,23;13,98;1,95; 580
23/11/2018 19:56:05;12,02;3,25;13,98;1,96; 580
23/11/2018 19:56:05;11,97;3,24;13,98;1,94; 580
23/11/2018 19:56:05;11,93;3,25;13,98;1,93; 582
23/11/2018 19:56:06;11,81;3,24;13,98;1,92; 588
23/11/2018 19:56:06;11,90;3,20;13,98;1,92; 586
23/11/2018 19:56:06;11,83;3,24;13,96;1,91; 588
23/11/2018 19:56:06;11,81;3,28;13,99;1,92; 586
23/11/2018 19:56:07;11,89;3,24;13,98;1,94; 586
23/11/2018 19:56:07;11,89;3,23;13,98;1,92; 586
23/11/2018 19:56:07;11,89;3,22;13,98;1,92; 586
23/11/2018 19:56:07;11,74;3,23;14,01;1,91; 592
23/11/2018 19:56:08;11,75;3,19;13,98;1,91; 592
23/11/2018 19:56:08;11,69;3,25;13,98;1,89; 594
23/11/2018 19:56:08;11,70;3,28;13,99;1,91; 590
23/11/2018 19:56:08;11,58;3,30;13,98;1,88; 596
23/11/2018 19:56:09;11,53;3,23;13,95;1,86; 600
23/11/2018 19:56:09;11,52;3,24;13,95;1,85; 602
23/11/2018 19:56:09;11,57;3,25;13,95;1,86; 598
23/11/2018 19:56:09;11,51;3,25;13,96;1,87; 602
23/11/2018 19:56:10;11,48;3,25;13,96;1,86; 602
23/11/2018 19:56:10;11,50;3,25;13,95;1,86; 602
23/11/2018 19:56:10;11,40;3,28;13,96;1,83; 604
23/11/2018 19:56:11;11,39;3,23;13,95;1,83; 606
23/11/2018 19:56:11;11,42;3,28;13,96;1,85; 604
23/11/2018 19:56:11;11,39;3,23;13,96;1,84; 608
23/11/2018 19:56:11;11,44;3,25;13,94;1,84; 606
23/11/2018 19:56:12;11,48;3,24;13,96;1,85; 604
23/11/2018 19:56:12;11,36;3,32;13,99;1,84; 606
23/11/2018 19:56:12;11,31;3,24;13,96;1,82; 610
23/11/2018 19:56:12;11,36;3,22;13,96;1,84; 610
23/11/2018 19:56:13;11,41;3,19;13,98;1,85; 608
23/11/2018 19:56:13;11,35;3,24;13,98;1,84; 610
23/11/2018 19:56:13;11,31;3,27;13,98;1,85; 612
23/11/2018 19:56:13;11,23;3,24;13,99;1,81; 614
23/11/2018 19:56:14;11,27;3,23;13,98;1,82; 614
23/11/2018 19:56:14;11,27;3,23;13,98;1,84; 614
23/11/2018 19:56:14;11,15;3,26;13,99;1,82; 616
23/11/2018 19:56:15;11,05;3,26;13,99;1,80; 622
23/11/2018 19:56:15;10,94;3,29;13,98;1,78; 626
23/11/2018 19:56:15;10,91;3,28;13,98;1,78; 628
23/11/2018 19:56:15;10,86;3,27;13,95;1,77; 632
23/11/2018 19:56:16;10,82;3,23;13,95;1,76; 632
23/11/2018 19:56:16;10,86;3,23;13,96;1,76; 630
23/11/2018 19:56:16;10,89;3,25;13,96;1,78; 628
23/11/2018 19:56:16;10,91;3,23;13,96;1,77; 630
23/11/2018 19:56:17;10,86;3,28;13,96;1,76; 630
23/11/2018 19:56:17;10,95;3,25;13,95;1,77; 626
23/11/2018 19:56:17;10,95;3,24;13,95;1,78; 626
23/11/2018 19:56:17;10,99;3,25;13,98;1,79; 624
23/11/2018 19:56:18;10,96;3,25;13,98;1,78; 626
23/11/2018 19:56:18;11,05;3,25;13,99;1,80; 622
23/11/2018 19:56:18;10,95;3,29;14,01;1,77; 626
23/11/2018 19:56:18;10,90;3,25;13,96;1,76; 630
23/11/2018 19:56:19;10,83;3,23;13,95;1,76; 632
23/11/2018 19:56:19;10,88;3,25;13,94;1,74; 630
23/11/2018 19:56:19;10,75;3,29;13,96;1,73; 634
23/11/2018 19:56:20;10,71;3,23;13,94;1,72; 640
23/11/2018 19:56:20;10,69;3,26;13,94;1,73; 640
23/11/2018 19:56:20;10,61;3,29;13,95;1,73; 640
23/11/2018 19:56:20;10,66;3,24;13,92;1,72; 642
23/11/2018 19:56:21;10,62;3,23;13,91;1,71; 642
23/11/2018 19:56:21;10,60;3,26;13,92;1,71; 644
23/11/2018 19:56:21;10,63;3,19;13,92;1,71; 644
23/11/2018 19:56:21;10,54;3,25;13,89;1,71; 646
23/11/2018 19:56:22;10,63;3,23;13,88;1,72; 644
23/11/2018 19:56:22;10,56;3,27;13,88;1,73; 646
23/11/2018 19:56:22;10,54;3,23;13,86;1,71; 648
23/11/2018 19:56:22;10,57;3,23;13,86;1,72; 646
23/11/2018 19:56:23;10,48;3,26;13,85;1,69; 648
23/11/2018 19:56:23;10,47;3,25;13,86;1,72; 648
23/11/2018 19:56:23;10,49;3,23;13,86;1,70; 650
23/11/2018 19:56:23;10,48;3,24;13,84;1,70; 650
23/11/2018 19:56:24;10,44;3,26;13,84;1,70; 652
23/11/2018 19:56:24;10,36;3,23;13,84;1,68; 656
23/11/2018 19:56:24;10,27;3,23;13,84;1,65; 660
23/11/2018 19:56:25;10,30;3,20;13,82;1,67; 658
23/11/2018 19:56:25;10,28;3,26;13,84;1,68; 658
23/11/2018 19:56:25;10,27;3,29;13,84;1,68; 656
23/11/2018 19:56:25;10,33;3,28;13,82;1,68; 656
23/11/2018 19:56:26;10,31;3,28;13,85;1,68; 654
23/11/2018 19:56:26;10,36;3,20;13,82;1,68; 656
23/11/2018 19:56:26;10,41;3,24;13,85;1,69; 652
23/11/2018 19:56:26;10,40;3,26;13,86;1,68; 652
23/11/2018 19:56:27;10,40;3,26;13,84;1,68; 652
23/11/2018 19:56:27;10,40;3,26;13,84;1,70; 654
23/11/2018 19:56:27;10,30;3,31;13,86;1,67; 656
23/11/2018 19:56:27;10,27;3,29;13,86;1,67; 656
23/11/2018 19:56:28;10,23;3,23;13,84;1,66; 660
23/11/2018 19:56:28;10,28;3,23;13,85;1,68; 660
23/11/2018 19:56:28;10,36;3,24;13,85;1,68; 656
23/11/2018 19:56:28;10,33;3,23;13,85;1,67; 658
23/11/2018 19:56:29;10,24;3,25;13,84;1,65; 660
23/11/2018 19:56:29;10,28;3,26;13,82;1,67; 658
23/11/2018 19:56:29;10,33;3,26;13,85;1,68; 654
23/11/2018 19:56:30;10,32;3,29;13,84;1,67; 654
23/11/2018 19:56:30;10,26;3,28;13,84;1,66; 658
23/11/2018 19:56:30;10,29;3,24;13,84;1,64; 660
23/11/2018 19:56:30;10,33;3,26;13,86;1,67; 658
23/11/2018 19:56:31;10,29;3,24;13,84;1,67; 658
23/11/2018 19:56:31;10,33;3,23;13,85;1,66; 658
23/11/2018 19:56:31;10,33;3,24;13,85;1,68; 656
23/11/2018 19:56:31;10,27;3,25;13,84;1,68; 660
23/11/2018 19:56:32;10,29;3,26;13,84;1,67; 660
23/11/2018 19:56:32;10,29;3,24;13,84;1,66; 660
23/11/2018 19:56:32;10,29;3,28;13,84;1,68; 658
23/11/2018 19:56:32;10,21;3,25;13,82;1,67; 662
23/11/2018 19:56:33;10,13;3,23;13,82;1,64; 668
23/11/2018 19:56:33;10,08;3,19;13,82;1,64; 670
23/11/2018 19:56:33;10,14;3,28;13,82;1,64; 664
23/11/2018 19:56:33;10,17;3,30;13,84;1,66; 662
23/11/2018 19:56:34;10,17;3,25;13,84;1,65; 664
23/11/2018 19:56:34;10,25;3,23;13,82;1,66; 662
23/11/2018 19:56:34;10,28;3,23;13,84;1,67; 660
23/11/2018 19:56:35;10,20;3,23;13,86;1,66; 662
23/11/2018 19:56:35;10,25;3,24;13,85;1,66; 662
23/11/2018 19:56:35;10,25;3,23;13,86;1,67; 662
23/11/2018 19:56:35;10,24;3,23;13,86;1,66; 662
23/11/2018 19:56:36;10,23;3,26;13,88;1,66; 660
23/11/2018 19:56:36;10,29;3,23;13,86;1,67; 660
23/11/2018 19:56:36;10,21;3,23;13,88;1,66; 662
23/11/2018 19:56:36;10,20;3,19;13,88;1,65; 664
23/11/2018 19:56:37;10,33;3,24;13,88;1,68; 658
23/11/2018 19:56:37;10,24;3,27;13,88;1,65; 660
23/11/2018 19:56:37;10,29;3,28;13,86;1,67; 658
23/11/2018 19:56:37;10,26;3,26;13,88;1,65; 660
23/11/2018 19:56:38;10,22;3,27;13,89;1,65; 662
23/11/2018 19:56:38;10,24;3,30;13,89;1,65; 658
23/11/2018 19:56:38;10,25;3,28;13,91;1,64; 660
23/11/2018 19:56:39;10,20;3,28;13,88;1,64; 662
23/11/2018 19:56:39;10,20;3,24;13,88;1,65; 664
23/11/2018 19:56:39;10,20;3,24;13,88;1,64; 664
23/11/2018 19:56:39;10,21;3,25;13,89;1,64; 662
23/11/2018 19:56:40;10,20;3,25;13,89;1,64; 662
23/11/2018 19:56:40;10,17;3,24;13,89;1,65; 666
23/11/2018 19:56:40;10,22;3,25;13,91;1,64; 664
23/11/2018 19:56:40;10,10;3,23;13,88;1,62; 670
23/11/2018 19:56:41;10,09;3,28;13,88;1,61; 668
23/11/2018 19:56:41;10,14;3,24;13,88;1,63; 668
23/11/2018 19:56:41;10,05;3,23;13,89;1,63; 672
23/11/2018 19:56:41;10,06;3,19;13,88;1,62; 672
23/11/2018 19:56:42;10,06;3,25;13,91;1,61; 670
23/11/2018 19:56:42;10,12;3,28;13,91;1,63; 666
23/11/2018 19:56:42;10,06;3,28;13,91;1,63; 668
23/11/2018 19:56:42;10,10;3,23;13,89;1,63; 668
23/11/2018 19:56:43;10,05;3,28;13,89;1,62; 670
23/11/2018 19:56:43;10,00;3,28;13,88;1,62; 672
23/11/2018 19:56:43;10,14;3,23;13,88;1,64; 668
23/11/2018 19:56:44;10,18;3,23;13,89;1,64; 666
23/11/2018 19:56:44;10,17;3,28;13,89;1,64; 664
23/11/2018 19:56:44;10,17;3,28;13,91;1,64; 664
23/11/2018 19:56:44;10,17;3,25;13,91;1,64; 664
23/11/2018 19:56:45;10,12;3,26;13,91;1,61; 666
23/11/2018 19:56:45;10,17;3,19;13,89;1,64; 666
23/11/2018 19:56:45;10,28;3,24;13,91;1,67; 662
23/11/2018 19:56:45;10,22;3,28;13,91;1,64; 662
23/11/2018 19:56:46;10,16;3,27;13,92;1,64; 664
23/11/2018 19:56:46;10,19;3,23;13,91;1,64; 666
23/11/2018 19:56:46;10,14;3,29;13,91;1,64; 664
23/11/2018 19:56:46;10,18;3,19;13,89;1,64; 666
23/11/2018 19:56:47;10,18;3,27;13,91;1,64; 664
23/11/2018 19:56:47;10,18;3,30;13,94;1,64; 662
23/11/2018 19:56:47;10,23;3,25;13,91;1,65; 664
23/11/2018 19:56:47;10,22;3,28;13,91;1,65; 662
23/11/2018 19:56:48;10,17;3,28;13,91;1,64; 662
23/11/2018 19:56:48;10,15;3,25;13,91;1,63; 666
23/11/2018 19:56:48;10,11;3,25;13,88;1,63; 668
23/11/2018 19:56:49;10,16;3,28;13,91;1,63; 664
23/11/2018 19:56:49;10,22;3,25;13,91;1,64; 662
23/11/2018 19:56:49;10,19;3,28;13,89;1,64; 664
23/11/2018 19:56:49;10,15;3,24;13,86;1,63; 668
23/11/2018 19:56:50;10,12;3,25;13,86;1,62; 668
23/11/2018 19:56:50;10,11;3,26;13,86;1,63; 668
23/11/2018 19:56:50;10,11;3,25;13,88;1,62; 668
23/11/2018 19:56:50;10,15;3,23;13,88;1,64; 668
23/11/2018 19:56:51;10,17;3,28;13,88;1,64; 666
23/11/2018 19:56:51;10,12;3,25;13,85;1,63; 668
23/11/2018 19:56:51;10,16;3,25;13,88;1,64; 666
23/11/2018 19:56:51;10,23;3,26;13,88;1,65; 664
23/11/2018 19:56:52;10,18;3,24;13,88;1,64; 666
23/11/2018 19:56:52;10,12;3,24;13,86;1,64; 668
23/11/2018 19:56:52;10,16;3,25;13,86;1,64; 666
23/11/2018 19:56:52;10,16;3,28;13,88;1,64; 666
23/11/2018 19:56:53;10,20;3,28;13,89;1,65; 662
23/11/2018 19:56:53;10,23;3,26;13,89;1,64; 662
23/11/2018 19:56:53;10,28;3,19;13,88;1,66; 662
23/11/2018 19:56:54;10,26;3,28;13,91;1,68; 658
23/11/2018 19:56:54;10,39;3,25;13,91;1,68; 656
23/11/2018 19:56:54;10,40;3,24;13,92;1,68; 656
23/11/2018 19:56:54;10,36;3,25;13,91;1,68; 658
23/11/2018 19:56:55;10,32;3,23;13,91;1,67; 660
23/11/2018 19:56:55;10,33;3,28;13,94;1,67; 656
23/11/2018 19:56:55;10,39;3,21;13,92;1,68; 656
23/11/2018 19:56:55;10,36;3,25;13,92;1,68; 658
23/11/2018 19:56:56;10,41;3,24;13,92;1,68; 656
23/11/2018 19:56:56;10,36;3,24;13,91;1,68; 656
23/11/2018 19:56:56;10,39;3,27;13,95;1,68; 654
23/11/2018 19:56:56;10,33;3,23;13,94;1,67; 658
23/11/2018 19:56:57;10,36;3,19;13,92;1,68; 658
23/11/2018 19:56:57;10,40;3,23;13,91;1,68; 656
23/11/2018 19:56:57;10,38;3,29;13,92;1,68; 654
23/11/2018 19:56:58;10,38;3,28;13,94;1,67; 654
23/11/2018 19:56:58;10,41;3,23;13,94;1,68; 654
23/11/2018 19:56:58;10,49;3,23;13,96;1,69; 652
23/11/2018 19:56:58;10,53;3,20;13,92;1,70; 650
23/11/2018 19:56:59;10,49;3,23;13,95;1,68; 652
23/11/2018 19:56:59;10,36;3,29;13,95;1,66; 654
23/11/2018 19:56:59;10,48;3,27;13,94;1,68; 650
23/11/2018 19:56:59;10,46;3,24;13,95;1,67; 652
23/11/2018 19:57:00;10,46;3,23;13,94;1,68; 654
23/11/2018 19:57:00;10,28;3,28;13,92;1,65; 658
23/11/2018 19:57:00;10,33;3,24;13,92;1,66; 660
23/11/2018 19:57:00;10,37;3,25;13,91;1,67; 658
23/11/2018 19:57:01;10,33;3,25;13,92;1,65; 660
23/11/2018 19:57:01;10,26;3,25;13,92;1,64; 660
23/11/2018 19:57:01;10,33;3,28;13,92;1,67; 656
23/11/2018 19:57:01;10,28;3,28;13,94;1,67; 658
23/11/2018 19:57:02;10,33;3,20;13,92;1,67; 660
23/11/2018 19:57:02;10,33;3,26;13,92;1,67; 658
23/11/2018 19:57:02;10,41;3,24;13,92;1,67; 656
23/11/2018 19:57:03;10,40;3,26;13,92;1,68; 654
23/11/2018 19:57:03;10,53;3,24;13,94;1,71; 648
23/11/2018 19:57:03;10,62;3,23;13,95;1,71; 646
23/11/2018 19:57:03;10,57;3,26;13,95;1,70; 646
23/11/2018 19:57:04;10,61;3,27;13,96;1,70; 644
23/11/2018 19:57:04;10,61;3,27;13,96;1,72; 644
23/11/2018 19:57:04;10,65;3,28;13,98;1,73; 642
23/11/2018 19:57:04;10,71;3,25;13,96;1,73; 642
23/11/2018 19:57:05;10,63;3,24;13,98;1,71; 644
23/11/2018 19:57:05;10,67;3,25;13,98;1,73; 642
23/11/2018 19:57:05;10,80;3,19;13,98;1,75; 638
23/11/2018 19:57:05;10,77;3,27;13,99;1,74; 638
23/11/2018 19:57:06;10,63;3,30;14,01;1,71; 644
23/11/2018 19:57:06;10,62;3,25;13,98;1,71; 646
23/11/2018 19:57:06;10,63;3,23;13,95;1,71; 646
23/11/2018 19:57:06;10,54;3,24;13,96;1,69; 650
23/11/2018 19:57:07;10,45;3,26;13,96;1,70; 652
23/11/2018 19:57:07;10,37;3,24;13,96;1,67; 658
23/11/2018 19:57:07;10,28;3,25;13,95;1,66; 660
23/11/2018 19:57:08;10,38;3,27;13,94;1,68; 656
23/11/2018 19:57:08;10,36;3,30;13,96;1,67; 656
23/11/2018 19:57:08;10,36;3,25;13,94;1,67; 656
23/11/2018 19:57:08;10,33;3,24;13,92;1,65; 658
23/11/2018 19:57:09;10,37;3,25;13,92;1,68; 658
23/11/2018 19:57:09;10,36;3,25;13,95;1,68; 658
23/11/2018 19:57:09;10,28;3,23;13,89;1,64; 662
23/11/2018 19:57:09;10,32;3,24;13,92;1,65; 660
23/11/2018 19:57:10;10,31;3,26;13,92;1,66; 658
23/11/2018 19:57:10;10,29;3,28;13,95;1,66; 658
23/11/2018 19:57:10;10,33;3,24;13,92;1,67; 660
23/11/2018 19:57:10;10,33;3,24;13,92;1,66; 660
23/11/2018 19:57:11;10,25;3,28;13,91;1,66; 662
23/11/2018 19:57:11;10,23;3,25;13,91;1,65; 664
23/11/2018 19:57:11;10,29;3,23;13,91;1,67; 662
23/11/2018 19:57:11;10,25;3,28;13,91;1,65; 660
23/11/2018 19:57:12;10,36;3,24;13,92;1,68; 658
23/11/2018 19:57:12;10,33;3,23;13,91;1,66; 660
23/11/2018 19:57:12;10,29;3,24;13,92;1,66; 662
23/11/2018 19:57:13;10,23;3,24;13,92;1,65; 664
23/11/2018 19:57:27;17,43;0,24;14,51;0,00; 210
23/11/2018 19:57:27;17,42;0,24;14,51;0,00; 220
23/11/2018 19:57:28;17,42;0,23;14,52;0,03; 230
23/11/2018 19:57:28;17,42;0,24;14,52;0,02; 240
23/11/2018 19:57:28;17,41;0,28;14,52;0,01; 250
23/11/2018 19:57:28;17,41;0,26;14,54;0,01; 260
23/11/2018 19:57:29;17,38;0,35;14,52;0,08; 270
23/11/2018 19:57:29;17,31;0,47;14,59;0,24; 280
23/11/2018 19:57:29;17,22;0,63;14,62;0,44; 290
23/11/2018 19:57:29;17,11;0,80;14,58;0,64; 300
23/11/2018 19:57:30;17,00;1,06;14,54;0,86; 310
23/11/2018 19:57:30;16,87;1,27;14,43;1,09; 320
23/11/2018 19:57:30;16,64;1,35;14,38;1,13; 330
23/11/2018 19:57:30;16,51;1,55;14,24;1,30; 340
23/11/2018 19:57:31;16,52;1,84;13,99;1,57; 348
23/11/2018 19:57:31;16,50;1,85;14,01;1,61; 350
23/11/2018 19:57:31;16,46;1,88;13,96;1,64; 354
23/11/2018 19:57:31;16,44;1,98;13,98;1,66; 354
23/11/2018 19:57:32;16,44;1,97;13,99;1,67; 358
23/11/2018 19:57:32;16,41;2,06;13,99;1,72; 360
23/11/2018 19:57:32;16,36;2,10;13,99;1,75; 364
23/11/2018 19:57:33;16,31;2,15;13,98;1,82; 370
23/11/2018 19:57:33;16,30;2,23;14,07;1,89; 378
23/11/2018 19:57:33;16,21;2,43;14,16;2,00; 388
23/11/2018 19:57:33;16,13;2,59;14,27;2,09; 398
23/11/2018 19:57:34;16,05;2,74;14,35;2,18; 408
23/11/2018 19:57:34;15,92;2,91;14,47;2,24; 418
23/11/2018 19:57:34;15,81;3,04;14,47;2,35; 428
23/11/2018 19:57:34;15,63;3,26;14,38;2,48; 442
23/11/2018 19:57:35;15,35;3,21;14,40;2,44; 452
23/11/2018 19:57:35;15,07;3,28;14,38;2,40; 462
23/11/2018 19:57:35;14,77;3,29;14,35;2,34; 472
23/11/2018 19:57:35;14,48;3,32;14,37;2,31; 482
23/11/2018 19:57:36;14,24;3,27;14,30;2,28; 492
23/11/2018 19:57:36;13,96;3,28;14,28;2,22; 502
23/11/2018 19:57:36;13,70;3,22;14,23;2,19; 512
23/11/2018 19:57:36;13,44;3,26;14,23;2,14; 522
23/11/2018 19:57:37;13,18;3,27;14,20;2,12; 532
23/11/2018 19:57:37;12,92;3,28;14,16;2,08; 542
23/11/2018 19:57:37;12,68;3,28;14,13;2,03; 552
23/11/2018 19:57:38;12,43;3,29;14,13;1,99; 562
23/11/2018 19:57:38;12,16;3,27;14,12;1,96; 572
23/11/2018 19:57:38;11,93;3,24;14,07;1,91; 582
23/11/2018 19:57:38;11,71;3,26;14,05;1,88; 592
23/11/2018 19:57:39;11,48;3,30;14,03;1,83; 602
23/11/2018 19:57:39;11,30;3,30;14,01;1,82; 610
23/11/2018 19:57:39;11,29;3,28;13,98;1,82; 608
23/11/2018 19:57:39;11,34;3,28;13,98;1,82; 606
23/11/2018 19:57:40;11,29;3,22;13,99;1,81; 610
23/11/2018 19:57:40;11,26;3,27;13,99;1,80; 610
23/11/2018 19:57:40;11,22;3,29;13,98;1,80; 612
23/11/2018 19:57:40;11,09;3,28;13,96;1,79; 620
23/11/2018 19:57:41;10,99;3,28;13,95;1,76; 622
23/11/2018 19:57:41;10,96;3,29;13,96;1,76; 624
23/11/2018 19:57:41;10,90;3,28;13,98;1,76; 626
23/11/2018 19:57:41;10,92;3,28;13,96;1,75; 626
23/11/2018 19:57:42;10,74;3,28;14,02;1,71; 636
23/11/2018 19:57:42;10,52;3,28;14,01;1,69; 646
23/11/2018 19:57:42;10,48;3,32;13,99;1,68; 646
23/11/2018 19:57:43;10,42;3,30;13,99;1,66; 648
23/11/2018 19:57:43;10,45;3,27;13,98;1,67; 650
23/11/2018 19:57:43;10,40;3,22;13,98;1,67; 652
23/11/2018 19:57:43;10,48;3,28;13,98;1,68; 646
23/11/2018 19:57:44;10,56;3,29;13,99;1,70; 642
23/11/2018 19:57:44;10,53;3,32;14,01;1,68; 644
23/11/2018 19:57:44;10,45;3,27;13,96;1,68; 650
23/11/2018 19:57:44;10,48;3,30;13,96;1,68; 646
23/11/2018 19:57:45;10,44;3,28;13,94;1,68; 648
23/11/2018 19:57:45;10,52;3,27;13,96;1,69; 646
23/11/2018 19:57:45;10,57;3,25;13,95;1,71; 644
23/11/2018 19:57:45;10,62;3,28;13,94;1,70; 642
23/11/2018 19:57:46;10,62;3,28;13,92;1,68; 642
23/11/2018 19:57:46;10,57;3,30;13,95;1,68; 642
23/11/2018 19:57:46;10,57;3,27;13,95;1,70; 644
23/11/2018 19:57:47;10,70;3,22;13,95;1,73; 638
23/11/2018 19:57:47;10,69;3,28;13,98;1,72; 638
23/11/2018 19:57:47;10,70;3,28;13,95;1,73; 638
23/11/2018 19:57:47;10,65;3,32;13,94;1,71; 638
23/11/2018 19:57:48;10,69;3,29;13,96;1,72; 638
23/11/2018 19:57:48;10,65;3,30;13,96;1,73; 638
23/11/2018 19:57:48;10,62;3,28;13,96;1,72; 640
23/11/2018 19:57:48;10,62;3,27;13,98;1,70; 640
23/11/2018 19:57:49;10,64;3,30;13,98;1,72; 638
23/11/2018 19:57:49;10,69;3,31;13,98;1,71; 638
23/11/2018 19:57:49;10,71;3,32;13,98;1,72; 636
23/11/2018 19:57:49;10,63;3,30;13,98;1,71; 640
23/11/2018 19:57:50;10,63;3,27;13,98;1,70; 640
23/11/2018 19:57:50;10,72;3,25;13,98;1,73; 638
23/11/2018 19:57:50;10,76;3,28;13,98;1,73; 634
23/11/2018 19:57:50;10,80;3,31;13,99;1,73; 632
23/11/2018 19:57:51;10,84;3,30;14,01;1,74; 632
23/11/2018 19:57:51;10,80;3,28;13,99;1,74; 632
23/11/2018 19:57:51;10,76;3,28;13,99;1,73; 634
23/11/2018 19:57:52;10,80;3,29;13,98;1,75; 632
23/11/2018 19:57:52;10,76;3,28;13,99;1,73; 634
23/11/2018 19:57:52;10,73;3,29;14,01;1,71; 638
23/11/2018 19:57:52;10,72;3,28;13,99;1,72; 636
23/11/2018 19:57:53;10,72;3,28;13,96;1,71; 636
23/11/2018 19:57:53;10,72;3,28;13,96;1,69; 636
23/11/2018 19:57:53;10,73;3,28;13,94;1,72; 636
23/11/2018 19:57:53;10,81;3,29;13,96;1,73; 632
23/11/2018 19:57:54;10,77;3,28;13,98;1,73; 636
23/11/2018 19:57:54;10,73;3,28;13,96;1,71; 636
23/11/2018 19:57:54;10,68;3,32;13,98;1,70; 638
23/11/2018 19:57:54;10,51;3,30;13,99;1,68; 646
23/11/2018 19:57:55;10,39;3,27;14,02;1,67; 654
23/11/2018 19:57:55;10,17;3,29;13,98;1,62; 662
23/11/2018 19:57:55;10,14;3,28;13,98;1,64; 666
23/11/2018 19:57:55;10,10;3,28;13,95;1,63; 666
23/11/2018 19:57:56;10,09;3,30;13,94;1,63; 666
23/11/2018 19:57:56;10,09;3,28;13,92;1,61; 666
23/11/2018 19:57:56;10,13;3,28;13,94;1,63; 664
23/11/2018 19:57:57;10,17;3,28;13,95;1,64; 662
23/11/2018 19:57:57;10,20;3,26;13,95;1,65; 662
23/11/2018 19:57:57;10,18;3,27;13,96;1,63; 662
23/11/2018 19:57:57;10,20;3,28;13,95;1,64; 662
23/11/2018 19:57:58;10,21;3,28;13,95;1,64; 662
23/11/2018 19:57:58;10,13;3,29;13,96;1,64; 664
23/11/2018 19:57:58;10,16;3,25;13,96;1,64; 662
23/11/2018 19:57:58;10,21;3,22;13,96;1,64; 662
23/11/2018 19:57:59;10,25;3,26;13,96;1,66; 660
23/11/2018 19:57:59;10,21;3,28;13,98;1,64; 662
23/11/2018 19:57:59;10,17;3,28;13,98;1,64; 662
23/11/2018 19:57:59;10,21;3,28;13,98;1,65; 662
23/11/2018 19:58:00;10,11;3,30;13,99;1,63; 664
23/11/2018 19:58:00;10,09;3,28;13,96;1,64; 666
26/11/2018 19:16:55;12;1;14;2;0,69
26/11/2018 19:17:59;12;1;14;2;0,69
26/11/2018 19:18:23;12;1;14;2;0,69
26/11/2018 19:18:28;12;1;14;2;0,69
26/11/2018 19:18:28;12;1;14;2;0,69
26/11/2018 19:18:29;12;1;14;2;0,69
26/11/2018 19:18:29;12;1;14;2;0,69
26/11/2018 19:18:29;12;1;14;2;0,69
26/11/2018 19:18:29;12;1;14;2;0,69
26/11/2018 19:18:29;12;1;14;2;0,69
26/11/2018 19:24:41;12;1;14;2;0,69
26/11/2018 19:24:50;12;1;14;2;0,69
26/11/2018 19:24:57;12;1;14;2;0,69
26/11/2018 19:26:46;12;1;14;2;0,69
26/11/2018 19:27:21;15,6;2,7;13,2;2,2;0,69
26/11/2018 19:28:46;15,6;2,7;13,2;2,2;0,69
26/11/2018 19:29:51;12;1;14;2;0,69
26/11/2018 19:30:01;12;1;14;2;0,69
26/11/2018 19:31:12;15,6;2,7;13,2;2,2;0,69
